ID_evento,ID_conversacion,evento,texto,fecha,hora
136,b88425f0-d70c-4101-b6c1-e7474eebfb01,bot,"La obligatoriedad del aislamiento implica que su incumplimiento tiene consecuencias. 
En la calle circulan oficiales que están controlando la circulación tanto de peatones como de autos. En caso de no pertenecer a ninguno de los grupos de exceptuados, se le pedirá que regrese a su domicilio y si se resiste podrá ser detenido y secuestrado el auto. 
Lo que se busca es evitar la circulación de gente (salvo los casos excepcionales) para frenar la circulación del virus. Por esta razón, ir a visitar un vecino rompe efectivamente el aislamiento obligatorio. Invitar a un amigx rompe el aislamiento obligatorio. Ir a la plaza, también. 
El Ministro de Seguridad de la Provincia de Córdoba, Adolfo Mosquera, dijo al respecto:Voy a ser categórico, el que no pueda explicar porqué está en la calle, será detenido. 
Para evitar ser detenido y en caso de salir justificadamente, hay que llevar toda la documentación para establecer que está dentro de las excepciones. 
Para salir a comprar cosas, tiene que ser en lugares de cercanía. 
En cualquier caso, quien deba atender situaciones de urgencia queda exceptuado de las medidas de aislamiento obligatorio.",26-3-2020,9:15:45
137,b88425f0-d70c-4101-b6c1-e7474eebfb01,user,coronavirus,26-3-2020,9:19:50
138,b88425f0-d70c-4101-b6c1-e7474eebfb01,bot,"Binario, el idioma del amor. 🤓",26-3-2020,9:19:50
139,b88425f0-d70c-4101-b6c1-e7474eebfb01,user,"si alguien no cumple la cuarentena, qué hago?",26-3-2020,9:22:37
140,b88425f0-d70c-4101-b6c1-e7474eebfb01,bot,"Perdón, no sé si entendí correctamente 🤔 Tu intención es de decir...",26-3-2020,9:22:37
141,b88425f0-d70c-4101-b6c1-e7474eebfb01,user,/ask_denuncia{},26-3-2020,9:22:41
142,b88425f0-d70c-4101-b6c1-e7474eebfb01,user,/ask_denuncia{},26-3-2020,9:22:41
143,b88425f0-d70c-4101-b6c1-e7474eebfb01,bot,"Muchas personas realizan una cuarentena obligatoria en Córdoba tras haber viajado a zonas de riesgo por Coronavirus o por contacto con personas infectadas.   Si conocés a alguien que infringe el aislamiento sanitario y pone en riesgo a la comunidad, llamá al 0800-888-0054, que es el número oficial del Gobierno de Córdoba.",26-3-2020,9:22:41
144,b88425f0-d70c-4101-b6c1-e7474eebfb01,user,como denuncio a alguien que es riesgoso?,26-3-2020,9:22:54
145,b88425f0-d70c-4101-b6c1-e7474eebfb01,bot,"Muchas personas realizan una cuarentena obligatoria en Córdoba tras haber viajado a zonas de riesgo por Coronavirus o por contacto con personas infectadas.   Si conocés a alguien que infringe el aislamiento sanitario y pone en riesgo a la comunidad, llamá al 0800-888-0054, que es el número oficial del Gobierno de Córdoba.",26-3-2020,9:22:54
146,b88425f0-d70c-4101-b6c1-e7474eebfb01,user,puedo ir al super?,26-3-2020,9:23:9
147,b88425f0-d70c-4101-b6c1-e7474eebfb01,bot,"Perdón, no sé si entendí correctamente 🤔 Tu intención es de decir...",26-3-2020,9:23:9
148,b88425f0-d70c-4101-b6c1-e7474eebfb01,user,/ask_mercado{},26-3-2020,9:23:12
149,b88425f0-d70c-4101-b6c1-e7474eebfb01,user,/ask_mercado{},26-3-2020,9:23:12
150,b88425f0-d70c-4101-b6c1-e7474eebfb01,bot,"Los supermercados, tanto minoristas como mayoristas y los almacenes están abiertos. Recordá que para salir a comprar cosas tiene que ser en lugares de cercanía, de lo contrario podés ser sancionado. Por ejemplo, no podés moverte kilómetros para ir a hacer las compras cuando tenés almacenes alrededor de tu casa. En cualquier caso está recomendando que vaya una persona por grupo familiar a hacer las compras, que no vayan las personas que están en los grupos de riesgo, mantener la distancia personal y evitar aglomeramientos de gente.",26-3-2020,9:23:12
151,00b79032-99aa-42e1-9ee1-da686fbf30aa,user,hola quiero saber del coronavirus,26-3-2020,10:22:19
152,00b79032-99aa-42e1-9ee1-da686fbf30aa,bot,"Perdón, no sé si entendí correctamente 🤔 Tu intención es de decir...",26-3-2020,10:22:19
153,00b79032-99aa-42e1-9ee1-da686fbf30aa,user,se puede ir al banco a sacar efectivo,26-3-2020,10:22:42
154,00b79032-99aa-42e1-9ee1-da686fbf30aa,user,se puede ir al banco a sacar efectivo,26-3-2020,10:22:42
155,00b79032-99aa-42e1-9ee1-da686fbf30aa,bot,"Los supermercados, tanto minoristas como mayoristas y los almacenes están abiertos. Recordá que para salir a comprar cosas tiene que ser en lugares de cercanía, de lo contrario podés ser sancionado. Por ejemplo, no podés moverte kilómetros para ir a hacer las compras cuando tenés almacenes alrededor de tu casa. En cualquier caso está recomendando que vaya una persona por grupo familiar a hacer las compras, que no vayan las personas que están en los grupos de riesgo, mantener la distancia personal y evitar aglomeramientos de gente.",26-3-2020,10:22:42
156,00b79032-99aa-42e1-9ee1-da686fbf30aa,user,quiero visitar a mis abuelos,26-3-2020,10:23:18
157,00b79032-99aa-42e1-9ee1-da686fbf30aa,bot,"Las personas que necesiten circular porque tienen familiares a cargo forman parte del grupo de exceptuados a las medidas de aislamiento obligatorio. Esto contempla a quienes deban asistir a personas con discapacidad; familiares que necesiten asistencia; personas mayores; niños, niñas y adolescentes. Esto no significa que los hijos de padres separados puedan ir de casa en casa. En Córdoba las medidas no habilitan el cumplimiento de los regímenes de contacto, tal como se desarrollan habitualmente. En los casos de cuidado personal alternado (cuando los niños están mitad del tiempo con cada progenitor), la persona asistida deberá permanecer en el domicilio donde estaba al comienzo del aislamiento.",26-3-2020,10:23:18
158,74abb9dd-92ea-4a1e-9a89-377d3795fe3d,user,necesito info del covid,26-3-2020,11:12:14
159,74abb9dd-92ea-4a1e-9a89-377d3795fe3d,bot,"Perdón, no sé si entendí correctamente 🤔 Tu intención es de decir...",26-3-2020,11:12:14
160,74abb9dd-92ea-4a1e-9a89-377d3795fe3d,user,/out_of_scope,26-3-2020,11:12:33
161,74abb9dd-92ea-4a1e-9a89-377d3795fe3d,bot,¿Podes repetir el mismo mensaje pero con otras palabras?,26-3-2020,11:12:33
162,74abb9dd-92ea-4a1e-9a89-377d3795fe3d,user,que es el covid19?,26-3-2020,11:12:47
163,74abb9dd-92ea-4a1e-9a89-377d3795fe3d,bot,"Perdón, no sé si entendí correctamente 🤔 Tu intención es de decir...",26-3-2020,11:12:47
164,954f538d-b362-4700-991e-82a443666518,user,En que horario puedo ir al super?,26-3-2020,11:12:56
165,954f538d-b362-4700-991e-82a443666518,bot,"Perdón, no sé si entendí correctamente 🤔 Tu intención es de decir...",26-3-2020,11:12:56
166,74abb9dd-92ea-4a1e-9a89-377d3795fe3d,user,/out_of_scope,26-3-2020,11:13:0
167,74abb9dd-92ea-4a1e-9a89-377d3795fe3d,bot,"Perdón, no sé si entendí correctamente 🤔 Tu intención es de decir...",26-3-2020,11:13:0
168,74abb9dd-92ea-4a1e-9a89-377d3795fe3d,user,COVID-19,26-3-2020,11:13:7
169,74abb9dd-92ea-4a1e-9a89-377d3795fe3d,user,COVID-19,26-3-2020,11:13:7
170,74abb9dd-92ea-4a1e-9a89-377d3795fe3d,user,COVID-19,26-3-2020,11:13:7
171,74abb9dd-92ea-4a1e-9a89-377d3795fe3d,bot,Hola! ¿Cómo te puedo ayudar?,26-3-2020,11:13:7
172,954f538d-b362-4700-991e-82a443666518,user,/out_of_scope,26-3-2020,11:13:11
173,954f538d-b362-4700-991e-82a443666518,bot,¿Podes repetir el mismo mensaje pero con otras palabras?,26-3-2020,11:13:11
174,74abb9dd-92ea-4a1e-9a89-377d3795fe3d,user,puedo viajar a mi provincia?,26-3-2020,11:13:25
175,74abb9dd-92ea-4a1e-9a89-377d3795fe3d,bot,"La obligatoriedad del aislamiento implica que su incumplimiento tiene consecuencias. 
En la calle circulan oficiales que están controlando la circulación tanto de peatones como de autos. En caso de no pertenecer a ninguno de los grupos de exceptuados, se le pedirá que regrese a su domicilio y si se resiste podrá ser detenido y secuestrado el auto. 
Lo que se busca es evitar la circulación de gente (salvo los casos excepcionales) para frenar la circulación del virus. Por esta razón, ir a visitar un vecino rompe efectivamente el aislamiento obligatorio. Invitar a un amigx rompe el aislamiento obligatorio. Ir a la plaza, también. 
El Ministro de Seguridad de la Provincia de Córdoba, Adolfo Mosquera, dijo al respecto:Voy a ser categórico, el que no pueda explicar porqué está en la calle, será detenido. 
Para evitar ser detenido y en caso de salir justificadamente, hay que llevar toda la documentación para establecer que está dentro de las excepciones. 
Para salir a comprar cosas, tiene que ser en lugares de cercanía. 
En cualquier caso, quien deba atender situaciones de urgencia queda exceptuado de las medidas de aislamiento obligatorio.",26-3-2020,11:13:26
176,954f538d-b362-4700-991e-82a443666518,user,En que horario puedo ir al supermercado?,26-3-2020,11:13:29
177,954f538d-b362-4700-991e-82a443666518,user,En que horario puedo ir al supermercado?,26-3-2020,11:13:29
178,954f538d-b362-4700-991e-82a443666518,bot,"Los supermercados, tanto minoristas como mayoristas y los almacenes están abiertos. Recordá que para salir a comprar cosas tiene que ser en lugares de cercanía, de lo contrario podés ser sancionado. Por ejemplo, no podés moverte kilómetros para ir a hacer las compras cuando tenés almacenes alrededor de tu casa. En cualquier caso está recomendando que vaya una persona por grupo familiar a hacer las compras, que no vayan las personas que están en los grupos de riesgo, mantener la distancia personal y evitar aglomeramientos de gente.",26-3-2020,11:13:29
179,74abb9dd-92ea-4a1e-9a89-377d3795fe3d,user,puedo volver a mi hogar?,26-3-2020,11:14:50
180,74abb9dd-92ea-4a1e-9a89-377d3795fe3d,bot,"Las personas que necesiten circular porque tienen familiares a cargo forman parte del grupo de exceptuados a las medidas de aislamiento obligatorio. Esto contempla a quienes deban asistir a personas con discapacidad; familiares que necesiten asistencia; personas mayores; niños, niñas y adolescentes. Esto no significa que los hijos de padres separados puedan ir de casa en casa. En Córdoba las medidas no habilitan el cumplimiento de los regímenes de contacto, tal como se desarrollan habitualmente. En los casos de cuidado personal alternado (cuando los niños están mitad del tiempo con cada progenitor), la persona asistida deberá permanecer en el domicilio donde estaba al comienzo del aislamiento.",26-3-2020,11:14:50
181,954f538d-b362-4700-991e-82a443666518,user,Donde puedo pagar los impuestos?,26-3-2020,11:15:27
182,954f538d-b362-4700-991e-82a443666518,bot,"Los supermercados, tanto minoristas como mayoristas y los almacenes están abiertos. Recordá que para salir a comprar cosas tiene que ser en lugares de cercanía, de lo contrario podés ser sancionado. Por ejemplo, no podés moverte kilómetros para ir a hacer las compras cuando tenés almacenes alrededor de tu casa. En cualquier caso está recomendando que vaya una persona por grupo familiar a hacer las compras, que no vayan las personas que están en los grupos de riesgo, mantener la distancia personal y evitar aglomeramientos de gente.",26-3-2020,11:15:27
183,954f538d-b362-4700-991e-82a443666518,user,Donde puedo pagar los impuestos?,26-3-2020,11:15:40
184,954f538d-b362-4700-991e-82a443666518,bot,"Los supermercados, tanto minoristas como mayoristas y los almacenes están abiertos. Recordá que para salir a comprar cosas tiene que ser en lugares de cercanía, de lo contrario podés ser sancionado. Por ejemplo, no podés moverte kilómetros para ir a hacer las compras cuando tenés almacenes alrededor de tu casa. En cualquier caso está recomendando que vaya una persona por grupo familiar a hacer las compras, que no vayan las personas que están en los grupos de riesgo, mantener la distancia personal y evitar aglomeramientos de gente.",26-3-2020,11:15:40
185,954f538d-b362-4700-991e-82a443666518,user,Donde puedo pagar los impuestos?,26-3-2020,11:15:52
186,954f538d-b362-4700-991e-82a443666518,bot,"Los supermercados, tanto minoristas como mayoristas y los almacenes están abiertos. Recordá que para salir a comprar cosas tiene que ser en lugares de cercanía, de lo contrario podés ser sancionado. Por ejemplo, no podés moverte kilómetros para ir a hacer las compras cuando tenés almacenes alrededor de tu casa. En cualquier caso está recomendando que vaya una persona por grupo familiar a hacer las compras, que no vayan las personas que están en los grupos de riesgo, mantener la distancia personal y evitar aglomeramientos de gente.",26-3-2020,11:15:52
187,954f538d-b362-4700-991e-82a443666518,user,Hola,26-3-2020,11:15:58
188,954f538d-b362-4700-991e-82a443666518,bot,Hola! ¿Cómo te puedo ayudar?,26-3-2020,11:15:58
189,954f538d-b362-4700-991e-82a443666518,user,Impuestos,26-3-2020,11:16:5
190,954f538d-b362-4700-991e-82a443666518,bot,"Perdón, no sé si entendí correctamente 🤔 Tu intención es de decir...",26-3-2020,11:16:5
191,954f538d-b362-4700-991e-82a443666518,user,/ask_rapipago{},26-3-2020,11:16:11
192,954f538d-b362-4700-991e-82a443666518,user,/ask_rapipago{},26-3-2020,11:16:11
193,954f538d-b362-4700-991e-82a443666518,bot,"La mayoría de los sucursales de rapipago y pagofacil están trabajando en sus horarios normales, aunque aceptan solamente débito como medio de pago.",26-3-2020,11:16:11
194,954f538d-b362-4700-991e-82a443666518,user,gracias,26-3-2020,11:16:20
195,954f538d-b362-4700-991e-82a443666518,bot,"Disculpame, pero no te entendí. 🤷 Probar de nuevo?",26-3-2020,11:16:20
196,74abb9dd-92ea-4a1e-9a89-377d3795fe3d,user,que pasa si tengo un domicilio distinto?,26-3-2020,11:16:22
197,74abb9dd-92ea-4a1e-9a89-377d3795fe3d,bot,"La obligatoriedad del aislamiento implica que su incumplimiento tiene consecuencias. 
En la calle circulan oficiales que están controlando la circulación tanto de peatones como de autos. En caso de no pertenecer a ninguno de los grupos de exceptuados, se le pedirá que regrese a su domicilio y si se resiste podrá ser detenido y secuestrado el auto. 
Lo que se busca es evitar la circulación de gente (salvo los casos excepcionales) para frenar la circulación del virus. Por esta razón, ir a visitar un vecino rompe efectivamente el aislamiento obligatorio. Invitar a un amigx rompe el aislamiento obligatorio. Ir a la plaza, también. 
El Ministro de Seguridad de la Provincia de Córdoba, Adolfo Mosquera, dijo al respecto:Voy a ser categórico, el que no pueda explicar porqué está en la calle, será detenido. 
Para evitar ser detenido y en caso de salir justificadamente, hay que llevar toda la documentación para establecer que está dentro de las excepciones. 
Para salir a comprar cosas, tiene que ser en lugares de cercanía. 
En cualquier caso, quien deba atender situaciones de urgencia queda exceptuado de las medidas de aislamiento obligatorio.",26-3-2020,11:16:22
198,954f538d-b362-4700-991e-82a443666518,user,gracias,26-3-2020,11:16:26
199,954f538d-b362-4700-991e-82a443666518,bot,"Disculpame, pero no te entendí. 🤷 Probar de nuevo?",26-3-2020,11:16:26
200,954f538d-b362-4700-991e-82a443666518,user,hola,26-3-2020,11:16:30
201,954f538d-b362-4700-991e-82a443666518,bot,Hola! ¿Cómo te puedo ayudar?,26-3-2020,11:16:30
202,954f538d-b362-4700-991e-82a443666518,user,boleta de servicios,26-3-2020,11:16:38
203,954f538d-b362-4700-991e-82a443666518,bot,"Perdón, no sé si entendí correctamente 🤔 Tu intención es de decir...",26-3-2020,11:16:38
204,954f538d-b362-4700-991e-82a443666518,user,/out_of_scope,26-3-2020,11:16:43
205,954f538d-b362-4700-991e-82a443666518,bot,¿Podes repetir el mismo mensaje pero con otras palabras?,26-3-2020,11:16:43
206,954f538d-b362-4700-991e-82a443666518,user,Pagar servicio de electricidad,26-3-2020,11:16:52
207,954f538d-b362-4700-991e-82a443666518,user,Pagar servicio de electricidad,26-3-2020,11:16:52
208,954f538d-b362-4700-991e-82a443666518,bot,"La mayoría de los sucursales de rapipago y pagofacil están trabajando en sus horarios normales, aunque aceptan solamente débito como medio de pago.",26-3-2020,11:16:52
209,2a115603-5f67-4463-b00d-feb708d0db22,user,puedo sacar a mi perro,26-3-2020,11:21:44
210,2a115603-5f67-4463-b00d-feb708d0db22,bot,"Se puede sacar a pasear a las mascotas minimizando el tiempo de paseo y el contacto con otras personas. Durante el paseo hay que evitar plazas y parques, y mantenerse en lugares de cercanía a la residencia. Si el dueño del animal debe cumplir aislamiento preventivo, se debe coordinar con alguien que pueda sacar a la mascota.",26-3-2020,11:21:44
211,2a115603-5f67-4463-b00d-feb708d0db22,user,puedo salir a comprar,26-3-2020,11:21:56
212,2a115603-5f67-4463-b00d-feb708d0db22,bot,"Los supermercados, tanto minoristas como mayoristas y los almacenes están abiertos. Recordá que para salir a comprar cosas tiene que ser en lugares de cercanía, de lo contrario podés ser sancionado. Por ejemplo, no podés moverte kilómetros para ir a hacer las compras cuando tenés almacenes alrededor de tu casa. En cualquier caso está recomendando que vaya una persona por grupo familiar a hacer las compras, que no vayan las personas que están en los grupos de riesgo, mantener la distancia personal y evitar aglomeramientos de gente.",26-3-2020,11:21:56
213,2a115603-5f67-4463-b00d-feb708d0db22,user,puedo visitar a mi abuela que vive sola,26-3-2020,11:22:13
214,2a115603-5f67-4463-b00d-feb708d0db22,bot,"Las personas que necesiten circular porque tienen familiares a cargo forman parte del grupo de exceptuados a las medidas de aislamiento obligatorio. Esto contempla a quienes deban asistir a personas con discapacidad; familiares que necesiten asistencia; personas mayores; niños, niñas y adolescentes. Esto no significa que los hijos de padres separados puedan ir de casa en casa. En Córdoba las medidas no habilitan el cumplimiento de los regímenes de contacto, tal como se desarrollan habitualmente. En los casos de cuidado personal alternado (cuando los niños están mitad del tiempo con cada progenitor), la persona asistida deberá permanecer en el domicilio donde estaba al comienzo del aislamiento.",26-3-2020,11:22:13
